TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,INCOME,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,URBANCITY,NEW_CAR,H_RENTER,JOB_COLOR
1,0,57,0,28123,No,F,High School,19,Private,11650,4,SUV,10231,1,No,0,Urban,1,1,White
0,0,43,0,97953,No,M,Bachelors,43,Commercial,27180,1,Panel Truck,4784,2,No,4,Urban,0,1,Blue
0,0,44,0,0,Yes,F,Bachelors,28,Private,14190,4,Sports Car,35430,2,Yes,2,Urban,0,0,Blue
0,1,38,1,83937,Yes,F,Bachelors,28,Commercial,13800,3,SUV,10851,2,No,0,Urban,0,0,Blue
0,1,37,1,96188,No,F,Bachelors,49,Private,13340,1,SUV,0,0,Yes,1,Urban,0,1,White
0,1,55,1,17820,Yes,F,Bachelors,32,Private,13340,1,SUV,6913,1,No,3,Rural,0,0,Blue
0,1,51,1,62894,Yes,F,Bachelors,84,Private,5990,17,Sports Car,0,0,Yes,0,Rural,0,0,White
1,1,42,1,68090,No,F,Bachelors,45,Commercial,11750,1,Minivan,9261,1,No,3,Urban,0,0,Blue
1,0,45,1,25032,No,F,High School,34,Commercial,6100,1,Pickup,5771,1,No,5,Rural,1,1,White
1,0,54,0,52078,Yes,M,Masters,51,Commercial,23250,1,Panel Truck,5039,1,No,4,Urban,0,0,White
0,0,48,0,22633,Yes,F,Bachelors,30,Private,16730,13,SUV,0,0,No,0,Urban,0,0,White
0,0,50,0,0,Yes,M,<High School,32,Private,4980,6,Minivan,0,0,No,0,Rural,1,0,Blue
1,0,25,1,51544,No,F,High School,44,Commercial,20630,1,SUV,7767,2,No,8,Urban,1,1,Blue
0,0,35,0,72389,No,F,PhD,45,Private,13440,1,Minivan,8185,4,No,2,Urban,0,0,White
1,0,29,1,73842,No,F,High School,25,Commercial,22340,1,Sports Car,4769,1,No,4,Urban,1,1,Blue
1,1,45,1,0,No,M,<High School,33,Private,6000,1,Pickup,41818,1,Yes,3,Urban,1,1,Blue
0,0,37,0,80935,No,F,Bachelors,34,Private,10370,6,SUV,663,2,No,0,Urban,0,0,White
0,0,56,0,109521,Yes,M,PhD,30,Commercial,7100,7,Pickup,0,0,No,2,Urban,0,0,White
0,0,45,1,71969,No,F,Masters,44,Private,13060,6,SUV,0,0,No,0,Urban,1,0,White
0,0,48,0,69414,No,F,Bachelors,43,Private,24150,4,Minivan,0,0,No,1,Rural,0,1,White
0,0,52,0,37295,No,M,<High School,28,Commercial,6700,4,Pickup,0,0,No,0,Rural,1,0,Blue
0,0,40,0,50224,No,M,High School,16,Commercial,13780,1,Minivan,1937,2,No,6,Urban,0,1,Blue
1,0,41,1,109957,Yes,F,Masters,50,Private,29470,6,Sports Car,0,0,No,1,Urban,0,0,White
0,0,44,1,44141,Yes,M,PhD,11,Private,5900,10,Pickup,7401,1,No,0,Urban,1,0,White
0,0,54,0,30388,No,M,Masters,24,Private,16580,4,Van,27130,2,No,0,Urban,0,1,White
0,0,42,0,85752,Yes,M,Masters,36,Commercial,5700,13,Pickup,0,0,No,2,Urban,0,0,White
0,0,50,0,8345,Yes,M,<High School,39,Private,15330,10,Minivan,0,0,No,0,Rural,0,1,Blue
1,0,38,0,10486,Yes,M,<High School,33,Private,6350,1,Minivan,5702,1,No,4,Urban,0,0,White
0,0,36,0,33284,Yes,F,High School,68,Commercial,14640,10,SUV,0,0,No,0,Urban,0,0,Blue
1,0,62,0,33713,Yes,F,Bachelors,26,Commercial,23470,4,Sports Car,41913,3,Yes,0,Urban,0,0,Blue
0,0,47,0,144957,No,F,PhD,22,Private,24120,3,SUV,0,0,No,4,Urban,1,0,White
0,0,46,0,79317,Yes,M,High School,5,Private,6100,1,Pickup,4263,2,No,7,Urban,0,0,White
0,0,42,0,64705,No,M,Masters,46,Commercial,22560,1,Panel Truck,10375,4,No,6,Urban,0,1,White
0,0,33,1,0,Yes,M,<High School,27,Private,10160,6,Pickup,8118,1,No,3,Urban,1,1,Blue
0,0,43,0,142297,No,F,PhD,6,Private,24360,6,Minivan,0,0,No,0,Urban,0,1,White
1,0,45,1,94325,Yes,M,Masters,55,Private,6960,1,SUV,0,0,No,2,Urban,0,0,White
0,0,55,0,72337,Yes,M,PhD,28,Commercial,22980,3,Panel Truck,0,0,No,2,Urban,0,0,White
0,0,27,1,1212,Yes,M,High School,30,Private,4200,11,Minivan,0,0,No,2,Urban,0,1,Blue
0,0,41,0,157237,No,F,Masters,45,Private,17410,7,Minivan,0,0,No,0,Urban,0,1,White
0,0,40,1,5322,Yes,F,Bachelors,32,Commercial,9960,1,Pickup,5489,1,No,3,Urban,1,0,Blue
0,0,57,0,51737,Yes,F,High School,56,Private,17440,6,SUV,0,0,Yes,1,Rural,0,0,Blue
1,0,64,0,38020,Yes,M,High School,11,Commercial,28710,7,Pickup,0,0,No,0,Urban,0,1,Blue
1,0,32,1,60050,No,F,High School,31,Private,11480,1,Minivan,17493,4,Yes,2,Urban,1,0,White
1,1,39,1,71447,No,F,Bachelors,16,Private,22920,1,Sports Car,0,0,No,0,Urban,0,1,White
0,0,37,0,97266,No,F,Bachelors,21,Commercial,14930,10,Minivan,4048,2,No,0,Urban,0,0,Blue
0,0,45,1,19793,Yes,F,High School,5,Private,7980,6,SUV,0,0,Yes,0,Urban,0,1,Blue
0,0,39,1,50875,Yes,F,<High School,23,Commercial,14100,6,Sports Car,0,0,No,3,Urban,1,0,Blue
0,1,41,1,32057,Yes,F,High School,20,Private,9800,10,SUV,0,0,No,0,Rural,1,0,White
1,0,35,0,62036,Yes,M,High School,5,Commercial,16370,4,Van,3913,2,No,7,Urban,1,0,Blue
1,0,64,0,40528,Yes,F,High School,54,Commercial,11950,7,Sports Car,5137,1,No,6,Urban,0,0,Blue
0,0,46,0,266027,No,M,PhD,52,Commercial,34020,1,Panel Truck,1332,3,No,6,Urban,0,1,White
0,0,59,0,158703,No,F,PhD,32,Private,20540,17,SUV,0,0,No,0,Urban,0,1,White
1,1,39,1,52950,Yes,M,High School,6,Private,10210,1,Pickup,0,0,Yes,0,Urban,0,0,White
1,0,40,1,39600,No,F,High School,37,Private,5460,1,Sports Car,4188,2,No,5,Urban,1,0,White
0,0,43,0,67109,Yes,F,High School,38,Commercial,8530,10,SUV,0,0,No,0,Urban,1,0,Blue
0,0,48,0,75723,Yes,F,Bachelors,37,Private,7210,13,Minivan,0,0,No,0,Urban,0,0,White
0,0,48,0,0,Yes,M,<High School,47,Private,6520,3,Minivan,0,0,Yes,0,Rural,1,1,Blue
0,0,60,0,90981,Yes,F,Bachelors,39,Private,16780,10,Sports Car,4500,2,No,3,Urban,0,0,White
0,0,59,0,186632,Yes,M,PhD,35,Private,21730,1,Van,0,0,No,2,Urban,0,0,White
0,0,43,0,97103,No,F,Masters,17,Private,17960,4,SUV,3575,1,No,4,Urban,0,0,White
1,0,43,1,0,No,F,<High School,41,Private,14240,4,SUV,0,0,No,1,Urban,1,0,Blue
0,0,64,0,75166,No,F,Masters,31,Private,5010,6,Sports Car,4750,2,No,0,Urban,0,0,White
1,0,55,0,0,Yes,F,Bachelors,11,Private,8560,6,Sports Car,3769,2,No,5,Urban,0,0,Blue
1,0,54,0,10617,Yes,M,High School,14,Commercial,7960,10,Pickup,1079,2,No,2,Urban,0,1,Blue
0,1,35,1,33799,Yes,F,High School,48,Private,13420,10,SUV,8174,2,No,9,Urban,1,0,White
1,0,46,0,140766,No,M,Masters,41,Commercial,29220,13,Panel Truck,0,0,No,1,Urban,0,0,White
1,0,26,1,0,Yes,F,Bachelors,10,Commercial,4100,1,Sports Car,11279,3,No,5,Urban,0,1,Blue
1,0,43,1,46224,Yes,M,High School,45,Commercial,11510,13,Pickup,0,0,Yes,0,Urban,0,0,Blue
0,0,43,0,91877,No,F,Masters,5,Private,26290,16,Sports Car,0,0,Yes,2,Urban,0,0,White
0,0,54,0,193895,Yes,F,Masters,51,Private,9060,10,SUV,3400,3,No,0,Urban,0,0,White
0,0,45,0,0,No,M,High School,36,Commercial,26500,10,Panel Truck,0,0,No,2,Rural,0,1,Blue
1,0,46,0,31177,No,M,High School,41,Commercial,25420,9,Panel Truck,0,0,No,1,Urban,1,0,White
0,0,47,0,28654,No,M,High School,22,Commercial,9070,6,Pickup,0,0,No,3,Rural,0,0,White
0,0,45,0,107327,No,F,Bachelors,38,Private,18540,1,SUV,0,0,No,2,Urban,0,0,White
0,0,55,0,45918,Yes,F,High School,52,Private,11590,11,Sports Car,3614,2,No,0,Urban,1,0,White
0,0,53,0,106830,No,M,Bachelors,28,Private,17480,13,Minivan,0,0,No,0,Urban,0,1,White
0,0,49,0,33322,No,F,Bachelors,45,Commercial,21320,4,SUV,36556,1,No,4,Urban,0,0,Blue
0,0,30,1,893,Yes,F,Bachelors,22,Private,4500,1,SUV,0,0,No,0,Rural,0,0,Blue
0,0,47,0,15249,Yes,F,Masters,62,Private,8400,4,Sports Car,0,0,No,1,Urban,0,0,Blue
0,1,41,1,38034,Yes,F,PhD,30,Private,11300,6,SUV,5299,1,No,2,Urban,1,0,White
0,0,49,0,95156,Yes,M,Masters,70,Commercial,9720,6,Pickup,5645,3,No,0,Urban,0,0,White
0,0,31,1,110404,Yes,F,PhD,5,Commercial,13710,8,Pickup,0,0,No,2,Rural,0,0,White
0,0,50,0,36504,Yes,M,<High School,30,Commercial,14210,1,Minivan,0,0,No,0,Urban,0,0,Blue
1,0,58,0,51870,No,M,<High School,36,Commercial,24520,4,Panel Truck,0,0,Yes,5,Urban,1,1,Blue
0,0,56,0,125795,No,M,Masters,52,Private,7100,1,Minivan,0,0,No,0,Urban,0,1,White
1,0,41,0,99959,No,F,Masters,13,Private,18850,6,Minivan,0,0,No,1,Urban,0,0,White
1,0,37,0,61790,No,M,High School,32,Commercial,15150,4,Minivan,0,0,No,0,Urban,0,1,Blue
0,0,57,0,33707,No,F,<High School,40,Commercial,27520,12,Pickup,0,0,No,0,Rural,1,1,Blue
1,1,37,1,0,No,F,<High School,18,Private,1500,3,SUV,0,0,No,3,Urban,1,1,Blue
1,0,49,0,28592,Yes,M,<High School,31,Commercial,9260,1,Pickup,39892,3,Yes,6,Urban,1,0,White
1,0,42,1,64766,Yes,F,High School,20,Commercial,11840,18,SUV,44414,1,Yes,1,Urban,1,0,Blue
0,0,38,0,81447,Yes,M,Bachelors,36,Commercial,15820,6,Minivan,0,0,No,0,Rural,0,0,Blue
0,0,55,0,81188,No,M,Bachelors,45,Commercial,39190,9,Panel Truck,0,0,No,3,Urban,0,0,White
1,1,37,1,62426,Yes,F,Bachelors,20,Private,11440,13,SUV,981,1,No,0,Urban,0,0,White
1,0,25,1,40095,No,M,High School,38,Commercial,22720,3,Panel Truck,1992,2,No,6,Urban,0,1,White
0,0,44,0,87072,Yes,M,Bachelors,21,Private,14820,10,Minivan,0,0,No,0,Urban,0,0,White
0,0,20,0,19933,No,F,High School,19,Commercial,15400,4,SUV,4148,1,No,5,Urban,0,0,Blue
1,1,40,1,52423,Yes,F,High School,30,Private,7420,6,Sports Car,0,0,No,2,Urban,1,0,Blue
1,0,32,1,76985,No,M,Masters,37,Private,19500,7,Van,6762,1,No,4,Urban,0,1,White
0,0,35,0,0,Yes,F,<High School,17,Private,5000,10,Sports Car,0,0,No,0,Urban,1,1,Blue
0,0,37,0,80997,No,M,Bachelors,47,Commercial,16290,11,Van,0,0,No,0,Urban,0,1,Blue
0,0,58,0,37528,Yes,M,Masters,26,Commercial,11050,6,Pickup,41833,3,Yes,5,Urban,0,0,White
1,0,54,0,62215,Yes,F,High School,30,Commercial,21840,1,Sports Car,6600,2,No,3,Urban,0,0,Blue
0,0,39,1,54714,Yes,M,High School,42,Commercial,5400,3,Minivan,0,0,No,1,Urban,1,0,Blue
1,0,49,0,37356,Yes,M,High School,63,Commercial,6400,1,Pickup,7993,1,No,7,Urban,0,0,Blue
0,0,48,0,0,Yes,F,High School,25,Commercial,6300,1,SUV,0,0,No,0,Rural,0,1,Blue
1,0,42,0,28341,Yes,M,<High School,45,Commercial,8530,4,Pickup,3710,3,No,7,Urban,1,0,White
0,0,56,0,27968,Yes,F,High School,20,Private,8260,4,SUV,0,0,No,0,Rural,0,0,White
1,0,48,0,52275,Yes,M,Bachelors,57,Private,14060,1,Minivan,3868,1,No,3,Urban,0,0,White
1,0,21,0,40022,No,F,Bachelors,67,Private,9360,6,Sports Car,0,0,No,0,Urban,1,1,White
0,0,33,1,46453,Yes,M,<High School,47,Private,6150,10,Minivan,0,0,No,1,Urban,0,0,Blue
0,1,38,1,122492,No,F,Bachelors,22,Private,33250,18,Pickup,0,0,No,4,Urban,1,1,White
0,0,33,1,22899,No,M,<High School,19,Private,7090,6,Pickup,0,0,No,0,Rural,0,0,White
0,0,51,0,124550,Yes,M,Masters,37,Private,38290,7,Minivan,0,0,No,1,Urban,0,0,White
0,0,45,0,100822,Yes,M,Bachelors,5,Private,8310,12,Minivan,0,0,No,0,Urban,0,0,White
1,0,40,0,57063,No,F,Masters,46,Private,16250,10,Sports Car,0,0,No,0,Urban,0,1,White
0,0,50,0,116403,No,M,Bachelors,21,Commercial,26520,1,Panel Truck,2659,1,No,1,Urban,0,1,Blue
0,0,39,0,87562,No,M,Bachelors,26,Commercial,10260,10,Pickup,0,0,No,0,Urban,0,1,White
0,0,39,0,0,No,F,High School,46,Private,5400,4,SUV,5338,3,No,5,Urban,0,1,Blue
0,0,19,1,0,Yes,F,<High School,25,Private,9100,5,SUV,5289,2,No,1,Rural,1,0,Blue
0,0,49,0,40452,Yes,M,Bachelors,25,Commercial,21600,9,Minivan,0,0,No,1,Rural,0,0,Blue
0,0,33,1,14369,Yes,F,<High School,37,Private,6240,4,SUV,0,0,No,0,Rural,0,0,White
0,0,43,1,176021,Yes,M,Masters,35,Commercial,29330,1,Panel Truck,0,0,No,0,Urban,0,0,White
0,0,48,0,43095,Yes,M,High School,39,Commercial,10850,6,Pickup,7219,3,No,3,Urban,1,1,Blue
0,0,45,1,70982,Yes,M,High School,5,Private,13660,6,SUV,0,0,No,2,Urban,0,0,White
0,0,39,0,76150,Yes,M,Bachelors,39,Commercial,14010,6,Minivan,0,0,No,5,Rural,0,0,Blue
1,0,32,0,52469,No,M,High School,21,Commercial,4700,4,Pickup,0,0,Yes,1,Rural,0,1,Blue
0,1,45,1,103087,Yes,M,Masters,28,Private,18230,6,Minivan,0,0,No,1,Urban,0,0,White
0,0,51,0,0,Yes,F,<High School,10,Private,16180,7,SUV,0,0,No,0,Urban,0,1,Blue
0,0,36,0,48710,No,F,<High School,59,Private,9970,10,SUV,18331,1,No,4,Rural,0,1,White
1,1,72,1,27625,Yes,F,<High School,32,Private,18960,6,Sports Car,8571,1,No,8,Urban,1,0,White
0,0,51,0,27940,No,M,<High School,20,Private,21010,10,Van,4652,3,Yes,2,Urban,0,1,Blue
0,1,39,1,54298,Yes,F,Bachelors,21,Private,14480,4,Minivan,0,0,No,0,Urban,0,0,White
0,0,34,1,88760,No,F,Bachelors,56,Private,20460,1,SUV,0,0,No,0,Rural,0,1,White
0,0,45,1,45105,Yes,M,Masters,37,Commercial,17540,14,Van,36562,3,Yes,4,Urban,0,0,White
1,1,36,1,28326,Yes,F,<High School,37,Commercial,26280,7,Pickup,39535,3,Yes,2,Urban,0,0,White
0,0,32,1,17545,No,M,High School,46,Commercial,8240,10,Pickup,0,0,No,0,Urban,1,1,White
0,0,57,0,159517,No,M,PhD,43,Private,23150,4,Minivan,0,0,No,2,Urban,0,0,White
0,0,47,0,28172,Yes,F,High School,27,Private,13970,7,SUV,0,0,No,0,Urban,1,0,Blue
0,1,36,1,60097,Yes,F,High School,40,Commercial,28040,11,Pickup,0,0,No,1,Urban,1,0,Blue
0,0,43,1,19219,No,F,<High School,53,Commercial,10470,11,SUV,0,0,No,4,Urban,1,1,Blue
0,0,46,0,107677,No,F,PhD,42,Private,17820,1,Sports Car,0,0,Yes,0,Urban,0,1,White
0,0,41,0,43889,No,F,Bachelors,29,Private,18010,4,SUV,0,0,No,1,Rural,0,1,White
0,0,55,0,49627,Yes,M,High School,49,Commercial,11550,1,Minivan,0,0,No,0,Rural,1,0,Blue
1,0,63,0,26921,Yes,F,Bachelors,19,Private,14360,1,SUV,30288,1,Yes,2,Urban,0,0,White
1,0,45,1,13891,Yes,F,<High School,47,Private,7390,1,SUV,1546,2,No,4,Urban,0,0,White
1,0,35,0,64488,Yes,M,High School,37,Commercial,21820,1,Van,1144,3,No,5,Urban,0,1,Blue
0,0,60,0,163014,Yes,F,Bachelors,35,Private,23800,1,Pickup,0,0,No,0,Urban,0,0,White
0,0,51,0,72900,No,F,Bachelors,39,Private,6600,1,SUV,0,0,No,0,Urban,0,1,White
0,0,43,1,0,Yes,F,High School,30,Commercial,19790,1,Minivan,8251,3,No,1,Urban,1,1,Blue
1,0,33,1,31675,Yes,F,High School,25,Commercial,9130,7,Sports Car,32882,1,Yes,6,Urban,1,0,Blue
0,1,37,1,6857,No,F,High School,35,Private,12540,1,SUV,3452,1,No,1,Rural,0,0,Blue
1,1,39,1,66367,Yes,F,High School,35,Commercial,5560,1,Sports Car,2949,2,No,3,Urban,1,1,Blue
0,0,48,0,93658,Yes,M,Bachelors,33,Commercial,18050,1,Van,0,0,No,0,Urban,0,0,White
0,0,45,1,0,Yes,M,High School,24,Private,14750,6,SUV,0,0,No,0,Rural,0,0,Blue
1,0,56,1,29524,Yes,F,<High School,52,Private,14250,14,SUV,0,0,No,1,Urban,0,0,Blue
0,0,37,0,70495,No,M,High School,17,Private,22790,1,Minivan,39614,1,No,4,Urban,0,1,Blue
0,0,40,0,180525,Yes,F,PhD,34,Private,11490,10,SUV,0,0,No,2,Urban,0,0,White
0,0,46,0,27669,Yes,M,<High School,45,Private,8870,1,Minivan,0,0,No,0,Rural,1,0,Blue
0,0,43,0,68350,Yes,F,Masters,36,Private,22570,6,SUV,0,0,No,0,Rural,0,0,White
0,0,64,0,76552,Yes,F,Masters,26,Private,7900,7,Sports Car,0,0,No,0,Urban,0,0,White
0,0,46,0,57456,Yes,M,Bachelors,32,Private,12520,6,Minivan,0,0,No,0,Urban,0,0,White
0,1,39,1,173533,Yes,M,Masters,36,Commercial,25210,10,Panel Truck,0,0,Yes,1,Urban,0,0,White
0,0,69,0,69098,Yes,M,Bachelors,57,Private,15310,4,SUV,0,0,No,3,Urban,0,0,White
0,1,44,1,65134,Yes,M,Bachelors,15,Commercial,12410,6,Minivan,0,0,No,0,Rural,0,0,Blue
0,0,44,0,93041,Yes,M,Bachelors,23,Commercial,15200,14,Minivan,16255,2,No,1,Urban,0,0,Blue
0,0,39,1,69516,Yes,F,Bachelors,37,Private,11470,1,SUV,1392,2,No,4,Rural,0,0,White
0,0,56,0,126700,Yes,F,Masters,36,Private,23980,16,Pickup,0,0,Yes,4,Urban,0,0,White
0,0,59,0,123183,Yes,M,PhD,35,Commercial,16400,4,Van,0,0,No,0,Urban,0,0,White
1,1,57,1,34116,No,F,High School,25,Private,10610,10,Sports Car,34041,3,Yes,1,Urban,0,1,White
0,0,52,0,65465,No,M,Masters,42,Private,18760,1,Van,5372,3,No,6,Urban,0,0,White
0,0,46,0,56849,No,M,High School,53,Commercial,6270,1,Pickup,6418,2,No,2,Urban,1,1,Blue
0,0,51,0,46201,Yes,M,High School,33,Commercial,11220,4,Pickup,0,0,No,0,Rural,0,0,Blue
0,0,43,1,0,No,F,Masters,32,Private,13160,4,Sports Car,10412,1,No,6,Urban,0,1,Blue
0,0,52,0,125662,No,F,Masters,21,Private,22880,1,Minivan,0,0,No,0,Urban,0,0,White
0,0,43,1,102262,Yes,F,Masters,47,Private,15490,9,SUV,0,0,No,1,Urban,0,0,White
0,0,47,0,18535,Yes,F,Masters,47,Private,11750,1,Minivan,0,0,No,4,Urban,0,0,White
0,0,44,1,29502,Yes,F,<High School,30,Private,28750,4,Minivan,37130,1,No,2,Urban,0,0,White
0,0,48,0,93303,Yes,M,Masters,30,Private,15630,9,Minivan,6031,3,No,5,Urban,1,0,White
1,0,33,0,249,No,F,High School,30,Private,10590,11,SUV,0,0,No,1,Urban,0,1,Blue
1,1,41,1,24862,No,F,Bachelors,26,Private,7790,1,Sports Car,1055,4,No,2,Rural,0,1,Blue
0,0,49,0,108748,Yes,F,<High School,32,Private,21520,1,SUV,0,0,No,1,Urban,0,0,Blue
1,0,50,0,0,Yes,F,High School,12,Private,6500,6,Sports Car,0,0,No,0,Urban,0,0,Blue
0,0,42,0,86596,Yes,M,Masters,32,Private,15280,10,Minivan,0,0,No,0,Urban,0,0,White
0,0,33,1,92904,No,F,Bachelors,30,Commercial,14060,10,SUV,0,0,No,0,Urban,0,0,Blue
0,0,42,1,82281,No,F,Bachelors,36,Commercial,18530,9,SUV,14552,1,No,6,Rural,0,1,Blue
1,0,41,1,51217,Yes,F,High School,35,Private,9170,6,SUV,0,0,No,0,Urban,0,0,White
0,0,40,1,63400,Yes,F,High School,58,Private,27080,4,Minivan,0,0,No,0,Urban,0,0,White
0,0,51,0,62463,Yes,F,Bachelors,37,Commercial,19370,6,Minivan,1107,3,No,0,Urban,1,0,Blue
1,0,57,0,25761,Yes,M,Bachelors,57,Private,11940,1,Pickup,4792,1,No,8,Urban,0,0,White
1,0,42,0,49224,Yes,M,High School,29,Commercial,27460,1,Minivan,4546,3,No,0,Urban,1,0,Blue
0,0,46,0,41083,Yes,F,High School,21,Commercial,12810,10,SUV,2520,2,No,4,Urban,0,0,Blue
0,0,52,0,70293,Yes,F,Bachelors,34,Private,33440,7,Pickup,0,0,No,0,Urban,0,0,White
0,0,38,1,34319,Yes,F,High School,48,Private,13460,4,Minivan,0,0,No,1,Urban,1,0,White
1,0,43,0,22623,Yes,M,High School,15,Private,8060,1,Pickup,0,0,No,2,Urban,1,0,White
0,0,54,0,19961,Yes,F,High School,36,Private,3500,5,Sports Car,0,0,No,0,Rural,0,0,Blue
1,0,27,1,68493,No,M,Bachelors,22,Commercial,20180,1,Van,0,0,No,0,Urban,0,0,Blue
0,0,56,0,278,Yes,F,High School,58,Commercial,26150,1,Pickup,49641,2,No,0,Urban,0,0,Blue
0,0,48,0,137411,No,M,Bachelors,22,Commercial,11940,10,Pickup,0,0,No,0,Urban,0,0,Blue
0,0,47,0,44963,Yes,M,Masters,33,Private,11610,5,Minivan,0,0,No,5,Rural,0,0,White
1,0,33,1,25544,No,F,<High School,29,Private,4050,1,Sports Car,3971,2,No,0,Urban,1,1,Blue
1,0,50,0,94589,Yes,M,<High School,8,Private,6500,11,Minivan,0,0,No,2,Urban,1,0,Blue
0,0,48,0,116063,No,M,Bachelors,48,Commercial,8370,6,Pickup,0,0,No,1,Urban,0,0,White
0,0,33,1,0,Yes,F,High School,41,Private,11980,1,SUV,0,0,No,0,Rural,0,0,Blue
0,0,53,0,16536,Yes,F,Bachelors,24,Private,3150,3,SUV,1335,2,No,0,Urban,0,0,Blue
0,0,58,0,0,Yes,F,Bachelors,29,Private,8650,4,SUV,5240,4,No,0,Urban,0,0,Blue
0,0,49,0,66972,No,M,High School,17,Private,24760,10,Minivan,6813,5,No,0,Urban,0,1,White
1,0,40,1,50537,Yes,F,High School,39,Commercial,28960,1,Van,1613,1,No,2,Urban,0,0,Blue
0,0,38,1,282292,No,M,PhD,40,Private,33530,4,Minivan,0,0,No,4,Rural,0,1,White
0,0,49,0,83569,Yes,M,Bachelors,23,Private,6500,1,Pickup,44932,1,Yes,0,Urban,0,0,White
1,0,39,0,68112,No,F,Masters,51,Private,12880,3,Minivan,0,0,Yes,0,Rural,0,1,White
1,0,27,1,50139,Yes,F,High School,22,Private,9210,1,SUV,1271,2,No,3,Urban,1,0,Blue
0,0,48,0,74597,Yes,M,Bachelors,25,Commercial,15730,4,Minivan,0,0,No,0,Rural,1,0,Blue
1,0,47,0,92543,Yes,M,Masters,52,Commercial,25250,6,Panel Truck,30450,2,Yes,4,Urban,0,0,White
0,1,38,1,15755,Yes,F,<High School,32,Commercial,14440,4,Minivan,1413,1,No,0,Rural,1,0,Blue
0,0,46,0,5420,No,M,<High School,29,Private,12780,1,Minivan,0,0,No,3,Rural,0,1,Blue
0,0,50,0,109786,Yes,F,High School,35,Private,9440,1,Minivan,0,0,No,0,Urban,0,0,White
0,0,24,1,23109,Yes,F,Bachelors,34,Private,6210,14,SUV,5876,1,No,2,Urban,0,0,White
1,0,37,0,53895,Yes,M,Bachelors,44,Commercial,11250,17,Pickup,0,0,No,0,Urban,0,0,White
0,0,38,1,34206,Yes,F,High School,41,Private,9450,6,SUV,1584,3,No,0,Urban,0,0,White
1,0,43,1,60973,No,F,Bachelors,56,Commercial,5800,1,Sports Car,0,0,Yes,1,Urban,0,1,Blue
0,0,46,0,46453,Yes,F,High School,17,Commercial,10990,4,SUV,0,0,No,0,Urban,0,0,Blue
1,0,36,0,85731,No,F,Bachelors,13,Commercial,21660,10,Pickup,4002,2,No,1,Urban,0,1,Blue
0,0,50,0,34703,No,M,High School,31,Commercial,9970,10,Minivan,651,3,No,2,Urban,0,0,Blue
0,0,31,0,57017,No,M,Masters,45,Private,10870,6,Pickup,0,0,No,0,Urban,0,0,White
1,0,47,0,0,Yes,M,High School,35,Commercial,11610,7,Pickup,19545,1,Yes,0,Rural,1,1,Blue
1,1,42,1,14166,No,F,<High School,36,Private,23280,6,Minivan,0,0,No,3,Urban,0,1,Blue
0,0,44,1,66069,No,M,Bachelors,19,Commercial,22700,9,Panel Truck,5117,2,No,3,Urban,0,1,White
0,0,59,0,0,Yes,F,Bachelors,52,Private,11480,10,SUV,0,0,Yes,2,Rural,0,0,Blue
0,0,40,1,36846,Yes,M,PhD,65,Private,9180,7,Pickup,2743,1,No,3,Urban,1,0,White
0,0,40,0,164807,No,M,PhD,22,Private,5500,1,Pickup,0,0,No,0,Urban,0,1,White
0,0,45,0,88691,Yes,M,Masters,11,Private,14060,1,Minivan,0,0,No,0,Urban,0,0,White
0,0,58,0,0,Yes,M,High School,29,Commercial,7300,4,Pickup,3485,3,No,8,Rural,1,1,Blue
0,0,46,0,3929,Yes,F,PhD,56,Private,1500,6,SUV,0,0,No,2,Rural,0,0,Blue
0,0,32,1,2270,Yes,M,<High School,41,Private,1730,1,Minivan,0,0,Yes,1,Urban,0,1,Blue
1,0,47,0,91221,Yes,F,Bachelors,31,Commercial,1500,4,Sports Car,5385,2,No,2,Urban,0,0,Blue
0,0,44,1,6035,No,M,<High School,29,Private,6500,10,Pickup,23949,1,Yes,6,Urban,1,1,Blue
1,0,44,0,146338,No,M,Masters,21,Commercial,22620,1,Panel Truck,37211,3,Yes,3,Urban,0,1,White
0,1,46,0,109874,Yes,M,Bachelors,72,Private,19450,6,SUV,0,0,No,2,Urban,0,0,Blue
0,0,55,0,245498,No,M,PhD,13,Commercial,33790,1,Panel Truck,7531,2,No,1,Urban,0,1,White
0,0,52,0,255823,No,F,PhD,54,Commercial,47030,6,Panel Truck,0,0,No,3,Urban,0,1,White
0,0,43,1,33703,Yes,F,PhD,5,Private,19010,1,SUV,1159,3,No,0,Urban,0,0,Blue
0,0,52,0,12363,Yes,M,<High School,42,Private,2740,13,Minivan,0,0,Yes,0,Urban,1,1,White
0,0,51,0,8900,Yes,F,High School,65,Private,11600,1,Minivan,0,0,No,1,Rural,1,0,Blue
1,0,47,0,47235,No,M,High School,27,Private,10920,4,Pickup,9933,2,No,2,Urban,1,0,Blue
0,0,52,0,27019,No,F,Bachelors,59,Private,9400,16,Sports Car,0,0,No,1,Rural,0,0,White
0,0,41,0,198600,Yes,F,PhD,5,Private,19480,6,SUV,0,0,No,2,Urban,0,0,White
0,0,67,0,2558,Yes,M,High School,41,Commercial,1500,1,SUV,0,0,No,2,Urban,1,1,Blue
